energy_keV,PA_bin,PA_center_rad,PA_center_deg,probability_sum,max_phi_bin,max_pixel_id,max_probability
30,178,1.5533430342749532,89.0,1.0,8,132,0.0006326259908582988
40,178,1.5533430342749532,89.0,1.0,26,612,0.0006181550665958619
50,178,1.5533430342749532,89.0,1.0,26,612,0.0006093282317548545
60,178,1.5533430342749532,89.0,1.0,26,612,0.0006019037679494154
80,178,1.5533430342749532,89.0,1.0,8,132,0.0005887877234350468
100,178,1.5533430342749532,89.0,1.0,26,612,0.000577422254600934
15,179,1.562069680534925,89.5,0.9999999999999999,26,611,0.0007958023240309981
20,179,1.562069680534925,89.5,0.9999999999999999,26,612,0.0006802612154812629
30,179,1.562069680534925,89.5,0.9999999999999999,8,132,0.0006313608613183785
40,179,1.562069680534925,89.5,1.0,26,612,0.0006169188761036938
50,179,1.562069680534925,89.5,1.0,26,612,0.0006081096932239761
60,179,1.562069680534925,89.5,0.9999999999999998,26,612,0.0006007000769091825
80,179,1.562069680534925,89.5,0.9999999999999999,8,132,0.0005876102619452836
100,179,1.562069680534925,89.5,1.0,26,612,0.000576267521849102
15,180,1.5707963267948966,90.0,1.0,26,611,0.000794249816180351
20,180,1.5707963267948966,90.0,1.0,10,100,0.00067882720653021
30,180,1.5707963267948966,90.0,1.0,8,132,0.0006300299356300232
40,180,1.5707963267948966,90.0,1.0000000000000002,10,100,0.0006156183945088682
50,180,1.5707963267948966,90.0,1.0,26,612,0.0006068277816237615
60,180,1.5707963267948966,90.0,0.9999999999999999,10,100,0.0005994337849795845
80,180,1.5707963267948966,90.0,1.0,8,132,0.0005863715636979268
100,180,1.5707963267948966,90.0,1.0,26,612,0.0005750527344031512
15,181,1.5795229730548683,90.5,1.0,28,643,0.0007958023240309979
20,181,1.5795229730548683,90.5,1.0,10,100,0.0006802612154812633
30,181,1.5795229730548683,90.5,0.9999999999999999,28,644,0.0006313608613183784
40,181,1.5795229730548683,90.5,1.0,10,100,0.000616918876103694
50,181,1.5795229730548683,90.5,1.0,28,644,0.0006081096932239761
60,181,1.5795229730548683,90.5,0.9999999999999999,10,100,0.0006007000769091825
80,181,1.5795229730548683,90.5,1.0,28,644,0.0005876102619452832
100,181,1.5795229730548683,90.5,1.0,10,100,0.0005762675218491014
15,182,1.5882496193148399,91.0,1.0,28,643,0.0007972780815131647
20,182,1.5882496193148399,91.0,1.0,10,100,0.000681624332220489
30,182,1.5882496193148399,91.0,1.0,28,644,0.0006326259908582987
40,182,1.5882496193148399,91.0,1.0,10,100,0.0006181550665958622
50,182,1.5882496193148399,91.0,1.0,28,644,0.0006093282317548545
60,182,1.5882496193148399,91.0,1.0,10,100,0.0006019037679494154
80,182,1.5882496193148399,91.0,1.0,28,644,0.0005887877234350465
100,182,1.5882496193148399,91.0,1.0,10,100,0.0005774222546009336
15,183,1.5969762655748114,91.5,1.0,28,643,0.0007986766390968298
20,183,1.5969762655748114,91.5,0.9999999999999999,10,100,0.0006829161415293428
30,183,1.5969762655748114,91.5,1.0,28,644,0.0006338249388790667
40,183,1.5969762655748114,91.5,1.0,10,100,0.0006193265894297745
50,183,1.5969762655748114,91.5,1.0,28,644,0.0006104830260377603
60,183,1.5969762655748114,91.5,1.0,10,100,0.0006030444914443414
80,183,1.5969762655748114,91.5,1.0,28,644,0.0005899035895010342
100,183,1.5969762655748114,91.5,1.0,10,100,0.0005785165809158537
15,184,1.6057029118347832,92.0,1.0,28,643,0.0007999975707677992
20,184,1.6057029118347832,92.0,1.0,10,100,0.0006841362499101942
30,184,1.6057029118347832,92.0,1.0,28,644,0.000634957340169489
40,184,1.6057029118347832,92.0,1.0,10,100,0.0006204330877482354
50,184,1.6057029118347832,92.0,1.0,28,644,0.0006115737243111676
60,184,1.6057029118347832,92.0,1.0,10,100,0.0006041218999185338
80,184,1.6057029118347832,92.0,1.0,28,644,0.0005909575202396402
100,184,1.6057029118347832,92.0,1.0,10,100,0.0005795501674514706
15,185,1.6144295580947547,92.5,1.0,28,643,0.0008012404741574937
20,185,1.6144295580947547,92.5,1.0,10,100,0.0006852842857062151
30,185,1.6144295580947547,92.5,1.0,28,644,0.0006360228497891723
40,185,1.6144295580947547,92.5,1.0,10,100,0.0006214742245011373
50,185,1.6144295580947547,92.5,1.0,28,644,0.000612599994337809
60,185,1.6144295580947547,92.5,1.0000000000000002,10,100,0.0006051356651829314
80,185,1.6144295580947547,92.5,1.0,28,644,0.0005919491946133457
100,185,1.6144295580947547,92.5,1.0,10,100,0.0005805226993673133
15,186,1.6231562043547265,93.0,1.0,28,643,0.0008024049706654989
20,186,1.6231562043547265,93.0,0.9999999999999998,10,100,0.0006863598992145812
30,186,1.6231562043547265,93.0,1.0,28,644,0.000637021143173557
40,186,1.6231562043547265,93.0,1.0,10,100,0.0006224496825481386
50,186,1.6231562043547265,93.0,0.9999999999999999,28,644,0.0006135615235058961
60,186,1.6231562043547265,93.0,1.0,10,100,0.0006060854784348071
80,186,1.6231562043547265,93.0,1.0,28,644,0.0005928783105485417
100,186,1.6231562043547265,93.0,1.0,10,100,0.0005814338804207303
15,187,1.631882850614698,93.5,0.9999999999999999,28,643,0.0008034907055748995
20,187,1.631882850614698,93.5,1.0,10,100,0.0006873627627929912
30,187,1.631882850614698,93.5,1.0000000000000004,28,644,0.000637951916232821
40,187,1.631882850614698,93.5,1.0,10,100,0.0006233591647552639
50,187,1.631882850614698,93.5,1.0,28,644,0.0006144580189243261
60,187,1.631882850614698,93.5,1.0,10,100,0.0006069710503518359
80,187,1.631882850614698,93.5,1.0,28,644,0.0005937445850275134
100,187,1.631882850614698,93.5,1.0,10,100,0.0005822834330571566
15,188,1.6406094968746698,94.0,1.0,28,643,0.0008044973481603166
20,188,1.6406094968746698,94.0,1.0,10,100,0.0006882925709594796
30,188,1.6406094968746698,94.0,1.0,28,644,0.0006388148854444779
40,188,1.6406094968746698,94.0,1.0,10,100,0.0006242023940854212
50,188,1.6406094968746698,94.0,1.0,28,644,0.0006152892075118933
60,188,1.6406094968746698,94.0,1.0,10,100,0.0006077921111802413
80,188,1.6406094968746698,94.0,1.0,28,644,0.0005945477541746589
100,188,1.6406094968746698,94.0,1.0,10,100,0.0005830710984946257
15,189,1.6493361431346414,94.5,1.0,28,643,0.0008054245917886566
20,189,1.6493361431346414,94.5,1.0,10,100,0.0006891490404854676
30,189,1.6493361431346414,94.5,0.9999999999999999,28,644,0.0006396097879397434
40,189,1.6493361431346414,94.5,0.9999999999999999,10,100,0.0006249791136827727
50,189,1.6493361431346414,94.5,1.0000000000000004,28,644,0.0006160548360805202
60,189,1.6493361431346414,94.5,1.0,10,100,0.0006085484108169444
80,189,1.6493361431346414,94.5,1.0,28,644,0.0005952875733368652
100,189,1.6493361431346414,94.5,1.0,10,100,0.0005837966368026252
15,190,1.6580627893946132,95.0,1.0,28,643,0.0008062721540125234
20,190,1.6580627893946132,95.0,1.0,10,100,0.000689931910482056
30,190,1.6580627893946132,95.0,0.9999999999999999,28,644,0.0006403363815836195
40,190,1.6580627893946132,95.0,1.0,10,100,0.00062568908695102
50,190,1.6580627893946132,95.0,1.0,28,644,0.0006167546714123332
60,190,1.6580627893946132,95.0,0.9999999999999998,10,100,0.0006092397188857474
80,190,1.6580627893946132,95.0,1.0,28,644,0.0005959638171580353
100,190,1.6580627893946132,95.0,1.0,10,100,0.0005844598269751499
15,191,1.6667894356545847,95.5,1.0,28,643,0.000807039776656285
20,191,1.6667894356545847,95.5,1.0,10,100,0.0006906409424794518
30,191,1.6667894356545847,95.5,0.9999999999999998,28,644,0.0006409944450486342
40,191,1.6667894356545847,95.5,0.9999999999999998,10,100,0.0006263320976254361
50,191,1.6667894356545847,95.5,0.9999999999999998,28,644,0.0006173885003307013
60,191,1.6667894356545847,95.5,1.0,10,100,0.000609865824807523
80,191,1.6667894356545847,95.5,1.0,28,644,0.0005965762796477687
100,191,1.6667894356545847,95.5,1.0,10,100,0.0005850604669980294
15,192,1.6755160819145565,96.00000000000001,0.9999999999999998,28,643,0.0008077272258946419
20,192,1.6755160819145565,96.00000000000001,1.0,10,100,0.0006912759204996366
30,192,1.6755160819145565,96.00000000000001,1.0,28,644,0.0006415837778822903
40,192,1.6755160819145565,96.00000000000001,1.0000000000000002,10,100,0.0006269079498387417
50,192,1.6755160819145565,96.00000000000001,0.9999999999999998,28,644,0.0006179561297652051
60,192,1.6755160819145565,96.00000000000001,1.0,10,100,0.0006104265378643266
80,192,1.6755160819145565,96.00000000000001,1.0,28,644,0.000597124774244064
100,192,1.6755160819145565,96.00000000000001,1.0,10,100,0.000585598373910501
15,193,1.684242728174528,96.5,1.0,28,643,0.0008083342923238894
20,193,1.684242728174528,96.5,1.0,10,100,0.000691836651122164
30,193,1.684242728174528,96.5,1.0,28,644,0.0006421042005680926
40,193,1.684242728174528,96.5,1.0,10,100,0.0006274164681807692
50,193,1.684242728174528,96.5,0.9999999999999999,28,644,0.0006184573868104111
60,193,1.684242728174528,96.5,0.9999999999999999,10,100,0.0006109216872575365
80,193,1.684242728174528,96.5,0.9999999999999998,28,644,0.0005976091338701437
100,193,1.684242728174528,96.5,1.0,10,100,0.0005860733838609143
15,194,1.6929693744344996,97.0,0.9999999999999998,28,643,0.000808860791025722
20,194,1.6929693744344996,97.0,1.0,10,100,0.0006923229635430466
30,194,1.6929693744344996,97.0,1.0,28,644,0.0006425555545802407
40,194,1.6929693744344996,97.0,1.0,10,100,0.0006278574977518947
50,194,1.6929693744344996,97.0,0.9999999999999999,28,644,0.0006188921187785712
60,194,1.6929693744344996,97.0,1.0,10,100,0.000611351122159855
80,194,1.6929693744344996,97.0,0.9999999999999998,28,644,0.0005980292109853738
100,194,1.6929693744344996,97.0,1.0,10,100,0.0005864853521566441
15,195,1.7016960206944713,97.5,1.0,28,643,0.0008093065616235362
20,195,1.7016960206944713,97.5,0.9999999999999999,10,100,0.0006927347096268083
30,195,1.7016960206944713,97.5,1.0,28,644,0.000642937702431937
40,195,1.7016960206944713,97.5,1.0,10,100,0.0006282309042102457
50,195,1.7016960206944713,97.5,1.0,28,644,0.0006192601932461122
60,195,1.7016960206944713,97.5,1.0,10,100,0.0006117147117612331
80,195,1.7016960206944713,97.5,1.0,28,644,0.0005983848776301909
100,195,1.7016960206944713,97.5,1.0,10,100,0.0005868341533081611
15,196,1.710422666954443,98.0,1.0,28,643,0.0008096714683312846
20,196,1.710422666954443,98.0,1.0,10,100,0.0006930717639515999
30,196,1.710422666954443,98.0,1.0000000000000002,28,644,0.000643250527717245
40,196,1.710422666954443,98.0,1.0,10,100,0.0006285365738126076
50,196,1.710422666954443,98.0,1.0,28,644,0.0006195614980939784
60,196,1.710422666954443,98.0,1.0,10,100,0.0006120123453087627
80,196,1.710422666954443,98.0,1.0,28,644,0.0005986760254650939
100,196,1.710422666954443,98.0,1.0,10,100,0.0005871196810672597
15,197,1.7191493132144147,98.5,0.9999999999999999,28,643,0.000809955399994853
20,197,1.7191493132144147,98.5,1.0,10,100,0.0006933340238474046
30,197,1.7191493132144147,98.5,1.0,28,644,0.000643493935146547
40,197,1.7191493132144147,98.5,1.0,10,100,0.0006287744134490571
50,197,1.7191493132144147,98.5,1.0000000000000002,28,644,0.0006197959415418027
60,197,1.7191493132144147,98.5,0.9999999999999999,10,100,0.0006122439321403877
80,197,1.7191493132144147,98.5,1.0000000000000002,28,644,0.000598902565803641
100,197,1.7191493132144147,98.5,0.9999999999999999,10,100,0.0005873418484594062
15,198,1.7278759594743862,99.0,1.0,28,643,0.0008101582701259027
20,198,1.7278759594743862,99.0,0.9999999999999999,10,100,0.0006935214094273174
30,198,1.7278759594743862,99.0,1.0,28,644,0.0006436678505755952
40,198,1.7278759594743862,99.0,1.0,10,100,0.0006289443506713256
50,198,1.7278759594743862,99.0,1.0,28,644,0.000619963452175843
60,198,1.7278759594743862,99.0,0.9999999999999999,10,100,0.0006124094017125203
80,198,1.7278759594743862,99.0,0.9999999999999998,28,644,0.0005990644296394441
100,198,1.7278759594743862,99.0,1.0,10,100,0.0005875005878102581
15,199,1.736602605734358,99.5,0.9999999999999999,28,643,0.0008102800169282206
20,199,1.736602605734358,99.5,0.9999999999999999,10,100,0.0006936338636118886
30,199,1.736602605734358,99.5,1.0,28,644,0.0006437722210280649
40,199,1.736602605734358,99.5,1.0,10,100,0.0006290463337148836
50,199,1.736602605734358,99.5,0.9999999999999998,28,644,0.0006200639789707354
60,199,1.736602605734358,99.5,1.0000000000000002,10,100,0.0006125087036215253
80,199,1.736602605734358,99.5,1.0000000000000002,28,644,0.0005991615676672202
100,199,1.736602605734358,99.5,1.0000000000000002,10,100,0.0005875958507662809
15,200,1.7453292519943295,100.0,1.0000000000000002,28,643,0.0008103206033165562
20,200,1.7453292519943295,100.0,1.0,10,100,0.0006936713521464831
30,200,1.7453292519943295,100.0,0.9999999999999998,28,644,0.000643807014711691
40,200,1.7453292519943295,100.0,0.9999999999999999,10,100,0.0006290803315147192
50,200,1.7453292519943295,100.0,1.0000000000000002,28,644,0.0006200974913050555
60,200,1.7453292519943295,100.0,1.0,10,100,0.0006125418076190867
80,200,1.7453292519943295,100.0,0.9999999999999998,28,644,0.0005991939502977841
100,200,1.7453292519943295,100.0,1.0,10,100,0.0005876276083094607
15,201,1.7540558982543013,100.50000000000001,1.0,28,643,0.0008102800169279126
20,201,1.7540558982543013,100.50000000000001,0.9999999999999999,10,100,0.0006936338636117236
30,201,1.7540558982543013,100.50000000000001,1.0,28,644,0.0006437722210279823
40,201,1.7540558982543013,100.50000000000001,0.9999999999999998,10,100,0.0006290463337147648
50,201,1.7540558982543013,100.50000000000001,1.0,28,644,0.0006200639789706105
60,201,1.7540558982543013,100.50000000000001,1.0,10,100,0.0006125087036214024
80,201,1.7540558982543013,100.50000000000001,1.0,28,644,0.0005991615676670696
100,201,1.7540558982543013,100.50000000000001,1.0,10,100,0.0005875958507661384
15,202,1.7627825445142729,101.0,1.0,28,643,0.0008101582701252808
20,202,1.7627825445142729,101.0,0.9999999999999999,10,100,0.0006935214094269952
30,202,1.7627825445142729,101.0,1.0,28,644,0.0006436678505754256
40,202,1.7627825445142729,101.0,1.0,10,100,0.0006289443506710846
50,202,1.7627825445142729,101.0,1.0,28,644,0.0006199634521755863
60,202,1.7627825445142729,101.0,1.0,10,100,0.0006124094017122664
80,202,1.7627825445142729,101.0,1.0,28,644,0.0005990644296391405
100,202,1.7627825445142729,101.0,0.9999999999999998,10,100,0.0005875005878099489
15,203,1.7715091907742444,101.5,1.0,28,643,0.0008099553999938957
20,203,1.7715091907742444,101.5,1.0,10,100,0.0006933340238469326
30,203,1.7715091907742444,101.5,0.9999999999999998,28,644,0.0006434939351462844
40,203,1.7715091907742444,101.5,1.0,10,100,0.0006287744134487044
50,203,1.7715091907742444,101.5,1.0,28,644,0.0006197959415414179
60,203,1.7715091907742444,101.5,1.0,10,100,0.0006122439321399878
80,203,1.7715091907742444,101.5,1.0,28,644,0.0005989025658031815
100,203,1.7715091907742444,101.5,0.9999999999999999,10,100,0.0005873418484589296
15,204,1.7802358370342162,102.0,0.9999999999999998,28,643,0.0008096714683299913
20,204,1.7802358370342162,102.0,1.0,10,100,0.0006930717639509941
30,204,1.7802358370342162,102.0,1.0,28,644,0.0006432505277168744
40,204,1.7802358370342162,102.0,0.9999999999999999,10,100,0.0006285365738121553
50,204,1.7802358370342162,102.0,1.0,28,644,0.0006195614980934673
60,204,1.7802358370342162,102.0,1.0,10,100,0.0006120123453082203
80,204,1.7802358370342162,102.0,1.0,28,644,0.0005986760254644874
100,204,1.7802358370342162,102.0,1.0,10,100,0.0005871196810666225
15,205,1.7889624832941877,102.5,0.9999999999999998,28,643,0.0008093065616219041
20,205,1.7889624832941877,102.5,1.0,10,100,0.0006927347096260811
30,205,1.7889624832941877,102.5,1.0,28,644,0.0006429377024314713
40,205,1.7889624832941877,102.5,1.0,10,100,0.0006282309042096939
50,205,1.7889624832941877,102.5,1.0,28,644,0.000619260193245482
60,205,1.7889624832941877,102.5,1.0,10,100,0.0006117147117605565
80,205,1.7889624832941877,102.5,0.9999999999999999,28,644,0.0005983848776294286
100,205,1.7889624832941877,102.5,1.0,10,100,0.0005868341533073754
15,206,1.7976891295541595,103.0,1.0,28,643,0.0008088607910237579
20,206,1.7976891295541595,103.0,1.0,10,100,0.0006923229635421988
30,206,1.7976891295541595,103.0,1.0,28,644,0.0006425555545796826
40,206,1.7976891295541595,103.0,1.0,10,100,0.0006278574977512382
50,206,1.7976891295541595,103.0,1.0,28,644,0.000618892118777835
60,206,1.7976891295541595,103.0,1.0,10,100,0.0006113511221590583
80,206,1.7976891295541595,103.0,0.9999999999999999,28,644,0.0005980292109844569
100,206,1.7976891295541595,103.0,1.0,10,100,0.0005864853521557094
15,207,1.806415775814131,103.5,0.9999999999999999,28,643,0.0008083342923216006
20,207,1.806415775814131,103.5,0.9999999999999999,10,100,0.0006918366511212065
30,207,1.806415775814131,103.5,0.9999999999999998,28,644,0.0006421042005674464
40,207,1.806415775814131,103.5,1.0,10,100,0.000627416468180019
50,207,1.806415775814131,103.5,1.0,28,644,0.000618457386809576
60,207,1.806415775814131,103.5,1.0,10,100,0.0006109216872566438
80,207,1.806415775814131,103.5,0.9999999999999998,28,644,0.000597609133869088
100,207,1.806415775814131,103.5,0.9999999999999999,10,100,0.0005860733838598316
15,208,1.8151424220741028,104.0,0.9999999999999998,28,643,0.0008077272258920341
20,208,1.8151424220741028,104.0,1.0,10,100,0.0006912759204985808
30,208,1.8151424220741028,104.0,1.0,28,644,0.0006415837778815601
40,208,1.8151424220741028,104.0,1.0000000000000002,10,100,0.000626907949837913
50,208,1.8151424220741028,104.0,1.0,28,644,0.0006179561297642802
60,208,1.8151424220741028,104.0,1.0,10,100,0.0006104265378633355
80,208,1.8151424220741028,104.0,1.0,28,644,0.0005971247742428846
100,208,1.8151424220741028,104.0,1.0,10,100,0.000585598373909279
15,209,1.8238690683340744,104.5,1.0,28,643,0.0008070397766533557
20,209,1.8238690683340744,104.5,1.0,10,100,0.0006906409424782866
30,209,1.8238690683340744,104.5,1.0,28,644,0.0006409944450478234
40,209,1.8238690683340744,104.5,0.9999999999999998,10,100,0.0006263320976245243
50,209,1.8238690683340744,104.5,1.0,28,644,0.0006173885003296963
60,209,1.8238690683340744,104.5,1.0,10,100,0.0006098658248064356
80,209,1.8238690683340744,104.5,1.0,28,644,0.000596576279646481
100,209,1.8238690683340744,104.5,1.0,10,100,0.0005850604669966831
15,210,1.8325957145940461,105.00000000000001,1.0,28,643,0.0008062721540092684
20,210,1.8325957145940461,105.00000000000001,1.0000000000000004,10,100,0.0006899319104807781
30,210,1.8325957145940461,105.00000000000001,1.0,28,644,0.0006403363815827241
40,210,1.8325957145940461,105.00000000000001,1.0,10,100,0.0006256890869500181
50,210,1.8325957145940461,105.00000000000001,1.0,28,644,0.0006167546714112366
60,210,1.8325957145940461,105.00000000000001,1.0,10,100,0.0006092397188845669
80,210,1.8325957145940461,105.00000000000001,1.0,28,644,0.0005959638171566384
100,210,1.8325957145940461,105.00000000000001,1.0,10,100,0.000584459826973686
15,211,1.8413223608540177,105.5,1.0,28,643,0.0008054245917850819
20,211,1.8413223608540177,105.5,1.0,10,100,0.0006891490404840803
30,211,1.8413223608540177,105.5,0.9999999999999998,28,644,0.0006396097879387582
40,211,1.8413223608540177,105.5,1.0,10,100,0.00062497911368167
50,211,1.8413223608540177,105.5,1.0,28,644,0.0006160548360793301
60,211,1.8413223608540177,105.5,1.0,10,100,0.0006085484108156648
80,211,1.8413223608540177,105.5,1.0,28,644,0.0005952875733353651
100,211,1.8413223608540177,105.5,0.9999999999999999,10,100,0.0005837966368010689
15,212,1.8500490071139892,106.0,1.0000000000000002,28,643,0.0008044973481564604
20,212,1.8500490071139892,106.0,1.0,10,100,0.0006882925709579624
30,212,1.8500490071139892,106.0,1.0,28,644,0.0006388148854434006
40,212,1.8500490071139892,106.0,1.0,10,100,0.0006242023940842187
50,212,1.8500490071139892,106.0,1.0,28,644,0.0006152892075106031
60,212,1.8500490071139892,106.0,1.0000000000000002,10,100,0.0006077921111788573
80,212,1.8500490071139892,106.0,1.0,28,644,0.0005945477541730792
100,212,1.8500490071139892,106.0,1.0,10,100,0.0005830710984929734
15,213,1.858775653373961,106.5,1.0,28,643,0.0008034907055707935
20,213,1.858775653373961,106.5,1.0,10,100,0.0006873627627913556
30,213,1.858775653373961,106.5,1.0,28,644,0.0006379519162316471
40,213,1.858775653373961,106.5,1.0,10,100,0.0006233591647539788
50,213,1.858775653373961,106.5,1.0000000000000002,28,644,0.0006144580189229379
60,213,1.858775653373961,106.5,1.0,10,100,0.0006069710503503544
80,213,1.858775653373961,106.5,1.0,28,644,0.0005937445850258703
100,213,1.858775653373961,106.5,1.0,10,100,0.0005822834330554077
15,214,1.8675022996339325,107.0,1.0,28,643,0.0008024049706611667
20,214,1.8675022996339325,107.0,0.9999999999999998,10,100,0.0006863598992128255
30,214,1.8675022996339325,107.0,1.0,10,100,0.000637021143172277
40,214,1.8675022996339325,107.0,1.0,10,100,0.0006224496825467715
50,214,1.8675022996339325,107.0,1.0,28,644,0.0006135615235044371
60,214,1.8675022996339325,107.0,1.0,10,100,0.0006060854784332391
80,214,1.8675022996339325,107.0,1.0,28,644,0.0005928783105468399
100,214,1.8675022996339325,107.0,0.9999999999999999,10,100,0.0005814338804188839
15,215,1.8762289458939043,107.5,1.0,28,643,0.0008012404741529512
20,215,1.8762289458939043,107.5,1.0,10,100,0.0006852842857043327
30,215,1.8762289458939043,107.5,1.0,28,644,0.0006360228497877721
40,215,1.8762289458939043,107.5,1.0000000000000002,10,100,0.0006214742244996911
50,215,1.8762289458939043,107.5,1.0,28,644,0.000612599994336282
60,215,1.8762289458939043,107.5,1.0,10,100,0.0006051356651812932
80,215,1.8762289458939043,107.5,1.0,28,644,0.0005919491946115799
100,215,1.8762289458939043,107.5,1.0,10,100,0.0005805226993653775
15,216,1.8849555921538759,108.0,1.0,28,643,0.0007999975707630644
20,216,1.8849555921538759,108.0,0.9999999999999998,10,100,0.0006841362499081802
30,216,1.8849555921538759,108.0,1.0,28,644,0.0006349573401679857
40,216,1.8849555921538759,108.0,1.0,10,100,0.0006204330877467139
50,216,1.8849555921538759,108.0,0.9999999999999999,28,644,0.0006115737243095644
60,216,1.8849555921538759,108.0,1.0,10,100,0.0006041218999168359
80,216,1.8849555921538759,108.0,1.0,28,644,0.0005909575202377968
100,216,1.8849555921538759,108.0,1.0,10,100,0.000579550167449465
15,217,1.8936822384138476,108.5,0.9999999999999999,28,643,0.000798676639091912
20,217,1.8936822384138476,108.5,1.0,10,100,0.0006829161415271959
30,217,1.8936822384138476,108.5,1.0,28,644,0.0006338249388774693
40,217,1.8936822384138476,108.5,1.0,10,100,0.0006193265894281718
50,217,1.8936822384138476,108.5,0.9999999999999999,28,644,0.0006104830260360868
60,217,1.8936822384138476,108.5,1.0,10,100,0.0006030444914425882
80,217,1.8936822384138476,108.5,1.0,28,644,0.0005899035894991217
100,217,1.8936822384138476,108.5,1.0,10,100,0.0005785165809137879
15,218,1.9024088846738192,109.0,1.0,28,643,0.0007972780815080666
20,218,1.9024088846738192,109.0,1.0,10,100,0.0006816243322182087
30,218,1.9024088846738192,109.0,1.0,28,644,0.0006326259908566215
40,218,1.9024088846738192,109.0,1.0000000000000002,10,100,0.0006181550665941821
50,218,1.9024088846738192,109.0,0.9999999999999998,28,644,0.0006093282317531122
60,218,1.9024088846738192,109.0,1.0,10,100,0.0006019037679476043
80,218,1.9024088846738192,109.0,1.0,28,644,0.0005887877234330693
100,218,1.9024088846738192,109.0,1.0,10,100,0.0005774222545988099
15,219,1.911135530933791,109.50000000000001,1.0,28,643,0.0007958023240257054
20,219,1.911135530933791,109.50000000000001,1.0,10,100,0.0006802612154788568
30,219,1.911135530933791,109.50000000000001,1.0,28,644,0.0006313608613166285
40,219,1.911135530933791,109.50000000000001,1.0,10,100,0.0006169188761019408
50,219,1.911135530933791,109.50000000000001,1.0,28,644,0.0006081096932221592
60,219,1.911135530933791,109.50000000000001,1.0,10,100,0.0006007000769072957
80,219,1.911135530933791,109.50000000000001,1.0,28,644,0.0005876102619432493
100,219,1.911135530933791,109.50000000000001,1.0,10,100,0.000576267521846935
15,220,1.9198621771937625,110.0,1.0,28,643,0.0007942498161748817
20,220,1.9198621771937625,110.0,1.0,10,100,0.0006788272065276995
30,220,1.9198621771937625,110.0,1.0,28,644,0.0006300299356281915
40,220,1.9198621771937625,110.0,1.0,10,100,0.0006156183945070418
50,220,1.9198621771937625,110.0,1.0,28,644,0.0006068277816218703
60,220,1.9198621771937625,110.0,0.9999999999999998,10,100,0.000599433784977617
80,220,1.9198621771937625,110.0,1.0,28,644,0.0005863715636958311
100,220,1.9198621771937625,110.0,0.9999999999999998,10,100,0.0005750527344009235
15,221,1.928588823453734,110.5,1.0,28,643,0.0007926210308645248
20,221,1.928588823453734,110.5,0.9999999999999998,10,100,0.0006773227421777461
30,221,1.928588823453734,110.5,1.0,28,644,0.0006286336192041764
40,221,1.928588823453734,110.5,0.9999999999999998,10,100,0.0006142540179487831
50,221,1.928588823453734,110.5,1.0,28,644,0.0006054828874349286
60,221,1.928588823453734,110.5,1.0,10,100,0.0005981052778833649
80,221,1.928588823453734,110.5,1.0000000000000002,28,644,0.000585072006010309
100,221,1.928588823453734,110.5,1.0,10,100,0.0005737782622968192
15,222,1.9373154697137058,111.0,1.0,28,643,0.0007909164642383951
20,222,1.9373154697137058,111.0,0.9999999999999999,10,100,0.0006757482807034188
30,222,1.9373154697137058,111.0,1.0,28,644,0.0006271723373760903
40,222,1.9373154697137058,111.0,1.0,10,100,0.0006128261620294888
50,222,1.9373154697137058,111.0,1.0,28,644,0.0006040754203291465
60,222,1.9373154697137058,111.0,1.0,10,100,0.0005967149603006791
80,222,1.9373154697137058,111.0,1.0,28,644,0.000583711984744544
100,222,1.9373154697137058,111.0,1.0000000000000002,10,100,0.0005724444937511713
15,223,1.9460421159736774,111.5,1.0,28,643,0.0007891366355240186
20,223,1.9460421159736774,111.5,1.0,10,100,0.0006741043017009358
30,223,1.9460421159736774,111.5,1.0000000000000002,28,644,0.0006256465352645437
40,223,1.9460421159736774,111.5,1.0,10,100,0.0006113352616878877
50,223,1.9460421159736774,111.5,0.9999999999999998,28,644,0.0006026058090326395
60,223,1.9460421159736774,111.5,1.0,10,100,0.00059526325573376
80,223,1.9460421159736774,111.5,1.0,28,644,0.0005822919141741813
100,223,1.9460421159736774,111.5,1.0,10,100,0.000571051835042799
15,224,1.9547687622336491,112.0,1.0,28,643,0.0007872820868744703
20,224,1.9547687622336491,112.0,1.0,28,643,0.0006725104576215569
30,224,1.9547687622336491,112.0,1.0,28,644,0.000624056677643638
40,224,1.9547687622336491,112.0,0.9999999999999999,10,100,0.0006097817710666721
50,224,1.9547687622336491,112.0,1.0,28,644,0.0006010745012032406
60,224,1.9547687622336491,112.0,0.9999999999999998,10,100,0.0005937506063858825
80,224,1.9547687622336491,112.0,1.0,28,644,0.0005808122268664777
100,224,1.9547687622336491,112.0,0.9999999999999999,10,100,0.0005696007103890284
15,225,1.9634954084936207,112.5,1.0,28,643,0.000785353383203235
20,225,1.9634954084936207,112.5,1.0,28,643,0.0006708629244054993
30,225,1.9634954084936207,112.5,1.0,28,644,0.0006224032487994053
40,225,1.9634954084936207,112.5,1.0,10,100,0.0006081661633741423
50,225,1.9634954084936207,112.5,0.9999999999999999,28,644,0.0005994819632921528
60,225,1.9634954084936207,112.5,1.0000000000000004,10,100,0.0005921774730246947
80,225,1.9634954084936207,112.5,1.0,28,644,0.0005792733735485261
100,225,1.9634954084936207,112.5,1.0,10,100,0.0005680915618164816
15,226,1.9722220547535925,113.0,0.9999999999999998,28,643,0.0007833511120121215
